"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sgRNA","direction"
16989.4062165211,-17.0457208225613,4.24887949829149,-4.01181554558457,6.02535714401454e-05,0.000505203022075065,"XRCC4_CRISPRa_2_MRE11_CasRx_5","depleted"
21606.8804183885,-17.7558245561735,4.2440300973184,-4.18371786934136,2.867799850465e-05,0.000343827158781553,"53BP1_CRISPRa_3_RAD50_CasRx_1","depleted"
10773.8853516071,17.1796842973286,4.34930326042472,3.94998538125643,7.81559665405421e-05,0.000606301634860449,"ATM_CRISPRa_5_RAD50_CasRx_3","enriched"
44116.9568043379,-18.5986952478343,4.02287262249501,-4.62323742090032,3.77796888351304e-06,0.000264727676766164,"BRCA1_CRISPRa_3_RAD50_CasRx_4","depleted"
20204.0627679014,-17.6543425567151,4.23734607211906,-4.16636787655306,3.09491128158771e-05,0.000343827158781553,"53BP1_CRISPRa_3_RAD50_CasRx_4","depleted"
18112.2293504522,17.9394645116148,4.23783877770981,4.23316351862483,2.3042683715601e-05,0.000343827158781553,"POLD3_CRISPRa_4_RAD50_CasRx_5","enriched"
22477.2921757924,-17.7609583333162,4.25185009966785,-4.17723059773524,2.95079835897591e-05,0.000343827158781553,"ATM_CRISPRa_4_PALB2_CasRx_1","depleted"
46063.4431674306,19.2587513814264,3.9654953852532,4.85658146345232,1.19429660054024e-06,0.000146450620641247,"XLF_CRISPRa_1_PALB2_CasRx_1","enriched"
10208.0485574642,16.8709327767188,4.36571133071322,3.86441784596019,0.000111354459952638,0.000769286797278437,"LIG3_CRISPRa_1_PALB2_CasRx_1","enriched"
34829.8317199086,-18.4421276883429,4.27439348916328,-4.31456012065772,1.59921009767205e-05,0.000343827158781553,"POLD3_CRISPRa_5_PALB2_CasRx_2","depleted"
40422.3392246565,-18.6128263995632,4.12842455442275,-4.50845744041112,6.53006645859653e-06,0.000343827158781553,"MRE11_CRISPRa_3_PALB2_CasRx_2","depleted"
29448.5823598936,18.5993866271759,4.31636557599762,4.30903877340767,1.63965623390007e-05,0.000343827158781553,"53BP1_CRISPRa_4_PALB2_CasRx_2","enriched"
32243.0224948763,-18.2407906830408,4.30918406427843,-4.23300337394504,2.30591044342228e-05,0.000343827158781553,"RAD51_CRISPRa_4_PALB2_CasRx_4","depleted"
12879.6648943503,17.2873570182937,4.3001650607308,4.02016126686909,5.81583162047428e-05,0.000496115723450893,"NBN_CRISPRa_4_PALB2_CasRx_4","enriched"
11578.491007093,-15.849038315886,4.34181720038909,-3.65032372032283,0.000261910008250742,0.00146996102398874,"XRCC1_CRISPRa_5_PALB2_CasRx_4","depleted"
11216.1808708765,-16.5895839338669,4.3411069544064,-3.82151006830821,0.000132636997749257,0.00088514894416341,"XLF_CRISPRa_3_PALB2_CasRx_4","depleted"
6766.65475324365,15.6338521283475,4.47666237358177,3.49230092057151,0.000478878418091511,0.00245957972852237,"CtIP_CRISPRa_1_NBN_CasRx_1","enriched"
4305.81252751119,-15.1209778289661,4.51361027483653,-3.35008494491999,0.000807867815443022,0.00400261781287679,"PALB2_CRISPRa_1_NBN_CasRx_1","depleted"
8936.70084071484,16.66444957734,4.40417841830903,3.7837816715287,0.000154463333226048,0.00100196130861118,"PALB2_CRISPRa_5_NBN_CasRx_1","enriched"
26715.1975042917,-18.0343908421955,4.29875008051241,-4.19526385680132,2.72554115871266e-05,0.000343827158781553,"DNA-PKcs_CRISPRa_3_NBN_CasRx_1","depleted"
7366.45238932759,15.2275349126863,4.48880860743491,3.3923332991887,0.000693000862053627,0.00346973272575809,"LIG4_CRISPRa_5_NBN_CasRx_1","enriched"
32878.075453195,18.6454177101277,4.30481873316965,4.33128985582141,1.48238384285404e-05,0.000343827158781553,"CtIP_CRISPRa_2_NBN_CasRx_2","enriched"
21726.9151978021,18.1925546596446,4.24492079286531,4.2857229963447,1.82145833715053e-05,0.000343827158781553,"DNA-PKcs_CRISPRa_3_NBN_CasRx_2","enriched"
27340.2410683026,-17.9923514163733,4.30550863698536,-4.17891425459344,2.92904083590556e-05,0.000343827158781553,"LIG4_CRISPRa_5_NBN_CasRx_2","depleted"
9460.6810564344,-16.3092285373969,4.38884013641519,-3.71606803402921,0.000202347118571254,0.00121780689152393,"LIG3_CRISPRa_2_NBN_CasRx_2","depleted"
15754.742027115,15.5378886238362,4.30697171171752,3.60761334502476,0.000309026552559679,0.00167383367488811,"LIG3_CRISPRa_3_NBN_CasRx_2","enriched"
28074.1960770856,-18.1229802665319,4.30943831055414,-4.20541587105385,2.60602516170978e-05,0.000343827158781553,"53BP1_CRISPRa_4_NBN_CasRx_3","depleted"
13782.0286274532,-17.0731143205019,4.28302379443261,-3.98622915490098,6.71316789832678e-05,0.000544265926302361,"XRCC1_CRISPRa_3_NBN_CasRx_4","depleted"
10069.4125190051,15.6694586663156,4.40671738469414,3.55581202478297,0.000376813433617551,0.00196624456584477,"BRCA1_CRISPRa_1_NBN_CasRx_5","enriched"
25040.7812351998,18.369957935245,4.28118433381704,4.290858907929,1.77983375413413e-05,0.000343827158781553,"POLQ_CRISPRa_2_NBN_CasRx_5","enriched"
25318.5954237461,15.893390060511,4.35131906619901,3.65254531297662,0.000259653759029051,0.00146996102398874,"LIG3_CRISPRa_2_XRCC1_CasRx_1","enriched"
21929.1093121972,-17.5060424466679,4.2501063238596,-4.11896576525415,3.80576677586397e-05,0.000369649228427976,"BRCA2_CRISPRa_3_XRCC1_CasRx_2","depleted"
20956.0795342045,18.0074301474017,4.24243028136275,4.24460249270553,2.18981261330431e-05,0.000343827158781553,"CtIP_CRISPRa_1_XRCC1_CasRx_3","enriched"
8223.43129476928,-14.5344329472402,4.48233025639892,-3.24260643813361,0.00118441697752217,0.00550669694288741,"DNA-PKcs_CRISPRa_3_XRCC1_CasRx_3","depleted"
17352.0602934298,-17.3988746321748,4.24197366302701,-4.10159892877769,4.10305014763573e-05,0.000379725678757608,"ATM_CRISPRa_4_XRCC1_CasRx_5","depleted"
24419.0934665901,-17.9277764892716,4.27281707965129,-4.19577439311647,2.7194083648113e-05,0.000343827158781553,"BRCA1_CRISPRa_2_XRCC1_CasRx_5","depleted"
18469.6187884799,-13.7558575943264,4.33415425256353,-3.17382741654619,0.00150443115360658,0.00686440447296771,"POLQ_CRISPRa_3_XRCC1_CasRx_5","depleted"
57817.7145573876,-18.4788326341245,3.66684198524353,-5.03944067087942,4.66894333199427e-07,7.63372234781064e-05,"MRE11_CRISPRa_3_XRCC1_CasRx_5","depleted"
29303.5240410417,18.3272970063591,4.32040515621036,4.24203201869031,2.21505080653305e-05,0.000343827158781553,"MRE11_CRISPRa_4_XRCC1_CasRx_5","enriched"
8090.91670798288,16.420903087995,4.43201690316369,3.70506328084473,0.000211337964065075,0.00125795945707124,"LIG3_CRISPRa_2_XRCC1_CasRx_5","enriched"
40851.9795451629,18.8585096137816,4.11955385047288,4.57780388320858,4.69882903381609e-06,0.000271150075421975,"NBN_CRISPRa_1_KU70_CasRx_1","enriched"
20496.5311191855,-17.5973307757458,4.2381895007642,-4.1520868221142,3.29457216365606e-05,0.000343827158781553,"BRCA1_CRISPRa_2_KU70_CasRx_3","depleted"
11787.5968614954,16.7972285883105,4.32692053873213,3.88202843984566,0.000103588758864758,0.000736380959755998,"BRCA2_CRISPRa_4_KU70_CasRx_3","enriched"
11429.0292635111,17.0033930726875,4.33741718188352,3.92016547167912,8.84881899075383e-05,0.000657628138631024,"MRE11_CRISPRa_3_KU70_CasRx_3","enriched"
31661.7825185152,18.7450131358639,4.31155010681213,4.34762734317926,1.37618170458212e-05,0.000343827158781553,"DNA-PKcs_CRISPRa_5_KU70_CasRx_3","enriched"
22423.4244525094,-17.7318303705919,4.25165157924853,-4.1705746672981,3.03832481338483e-05,0.000343827158781553,"POLQ_CRISPRa_1_KU70_CasRx_4","depleted"
15397.1765509271,17.5870011652427,4.25936315282546,4.12902129595978,3.64310662944269e-05,0.000360998747826594,"DNA-PKcs_CRISPRa_2_KU70_CasRx_4","enriched"
11958.6584622667,-16.6512889345198,4.32108983159102,-3.85349288801728,0.000116444647307381,0.000793279159781534,"PALB2_CRISPRa_2_KU70_CasRx_5","depleted"
15811.1794549837,-17.1774497558594,4.25595282104136,-4.03609966514064,5.43471366423627e-05,0.000467671412685595,"RAD51_CRISPRa_2_DNA-PKcs_CasRx_1","depleted"
18603.6182491749,17.9644654948014,4.23621804889237,4.2406848012695,2.22838879329522e-05,0.000343827158781553,"POLQ_CRISPRa_2_DNA-PKcs_CasRx_1","enriched"
12847.0940689603,-16.7518843558637,4.30200180036594,-3.89397427830893,9.86151109951477e-05,0.000706141780191532,"PALB2_CRISPRa_2_DNA-PKcs_CasRx_1","depleted"
8269.89665340443,-16.2768693637946,4.42635031182851,-3.67726641976303,0.000235746781786235,0.00135244206393156,"NBN_CRISPRa_3_DNA-PKcs_CasRx_1","depleted"
20773.6591008428,-17.6763004458232,4.23975539026793,-4.16917930840961,3.05698421346406e-05,0.000343827158781553,"MRE11_CRISPRa_4_DNA-PKcs_CasRx_2","depleted"
50378.3663535026,-18.5492311685993,3.85276646781961,-4.81452258358572,1.4755221736509e-06,0.000148715331593028,"LIG4_CRISPRa_3_DNA-PKcs_CasRx_2","depleted"
15057.3952987018,-14.142513136817,4.34611457991894,-3.25405897077862,0.00113768660430704,0.00534005052069474,"LIG3_CRISPRa_3_DNA-PKcs_CasRx_2","depleted"
14247.0541838029,-16.6878150321472,4.27872446350435,-3.90018454670007,9.61193919921523e-05,0.000693331790766922,"LIG3_CRISPRa_1_DNA-PKcs_CasRx_3","depleted"
51156.4463115491,19.4363240081538,3.82438675700886,5.08220670216823,3.73075104967651e-07,7.63372234781064e-05,"NBN_CRISPRa_2_DNA-PKcs_CasRx_4","enriched"
6856.60160261341,-15.8903397989284,4.46711670280164,-3.55718035952866,0.000374856797486532,0.00196624456584477,"XRCC1_CRISPRa_4_DNA-PKcs_CasRx_4","depleted"
7787.14471646686,16.3518001947453,4.44155781796117,3.68154617477237,0.000231823792594833,0.00133775965020901,"ATM_CRISPRa_5_DNA-PKcs_CasRx_5","enriched"
36981.4755802453,15.7659695006414,4.32015660548465,3.64939768170111,0.000262855910033656,0.00146996102398874,"POLQ_CRISPRa_3_DNA-PKcs_CasRx_5","enriched"
24990.8206589783,18.4041129758052,4.27952658219893,4.30050208178604,1.70411570437605e-05,0.000343827158781553,"MRE11_CRISPRa_2_DNA-PKcs_CasRx_5","enriched"
19299.6157364409,17.3006007665182,4.24111121818361,4.07926127764405,4.51790370394866e-05,0.000395719958354789,"MRE11_CRISPRa_4_DNA-PKcs_CasRx_5","enriched"
16937.1854409279,17.8322500821974,4.24398457397261,4.20177071131655,2.64835301124227e-05,0.000343827158781553,"PALB2_CRISPRa_4_DNA-PKcs_CasRx_5","enriched"
56619.5699005423,19.56413948378,3.68250286667317,5.31272892163545,1.07995629469142e-07,6.19932758057026e-05,"XRCC1_CRISPRa_4_DNA-PKcs_CasRx_5","enriched"
8092.91141194045,-15.8929682171948,4.43349311311536,-3.58475085259058,0.000337400137990976,0.0017988561704845,"LIG4_CRISPRa_1_DNA-PKcs_CasRx_5","depleted"
11389.9158181853,-16.7551850086148,4.3348074646609,-3.86526625350949,0.00011096807914534,0.000769286797278437,"LIG3_CRISPRa_2_DNA-PKcs_CasRx_5","depleted"
19671.7057285546,-17.5738323603223,4.23629340978382,-4.14839829548519,3.3480952859037e-05,0.000345734892154898,"BRCA1_CRISPRa_2_XRCC4_CasRx_1","depleted"
7085.20371773471,16.0411573865167,4.46325376441201,3.59405004358517,0.000325577261235014,0.00174530761350573,"BRCA1_CRISPRa_4_XRCC4_CasRx_1","enriched"
19513.2963541072,18.0210072422297,4.2361094136011,4.25414111929419,2.09852930807303e-05,0.000343827158781553,"BRCA1_CRISPRa_2_XRCC4_CasRx_2","enriched"
25093.9073766084,-17.8053823483382,4.28315980852445,-4.15706701227947,3.22359456524062e-05,0.000343827158781553,"BRCA2_CRISPRa_5_XRCC4_CasRx_2","depleted"
59254.2923368906,-18.9473604652678,3.62049370119756,-5.23336374235385,1.664527213287e-07,6.19932758057026e-05,"53BP1_CRISPRa_5_XRCC4_CasRx_2","depleted"
14815.140283541,-16.7996004458518,4.27327338240569,-3.93131890766003,8.44811196553699e-05,0.000632641056350518,"BRCA1_CRISPRa_3_XRCC4_CasRx_3","depleted"
12864.1470623863,-16.96627716233,4.30097694780206,-3.94474961578213,7.98834031026396e-05,0.000607485414292166,"EXO1_CRISPRa_2_XRCC4_CasRx_3","depleted"
8541.90008804463,16.8101119682369,4.41583334360918,3.80678133892109,0.000140787117510154,0.000933190285658523,"RAD51_CRISPRa_3_XRCC4_CasRx_4","enriched"
32978.3155430699,18.8040963291871,4.30089107184476,4.37213963689657,1.23034789762915e-05,0.000343827158781553,"POLQ_CRISPRa_1_XRCC4_CasRx_4","enriched"
